FR_hip,FR_thigh,FR_calf,FL_hip,FL_thigh,FL_calf,RR_hip,RR_thigh,RR_calf,RL_hip,RL_thigh,RL_calf
7.482829093933105469e-01,-9.843568801879882812e-01,-4.026703834533691406e-01,5.732698440551757812e-01,-1.930956840515136719e-01,2.835245132446289062e-01,8.316833972930908203e-01,3.063259124755859375e-01,-9.545402526855468750e-01,8.396794795989990234e-01,1.919293403625488281e-01,-8.630468845367431641e-01
-6.556506156921386719e-01,-2.998647689819335938e-01,-7.340402603149414062e-01,-9.300670623779296875e-01,3.383884429931640625e-01,4.797730445861816406e-01,2.183110713958740234e-01,-6.616597175598144531e-01,1.627607345581054688e-01,-5.213403701782226562e-02,8.343696594238281250e-02,3.493764400482177734e-01
-8.733344078063964844e-01,-7.220702171325683594e-01,-4.772007465362548828e-01,4.840674400329589844e-01,-8.546388149261474609e-01,1.891829967498779297e-01,9.674308300018310547e-01,-8.083052635192871094e-01,-3.060901165008544922e-01,6.173210144042968750e-01,-2.678222656250000000e-01,2.108242511749267578e-01
8.138489723205566406e-01,-4.089562892913818359e-01,6.245932579040527344e-01,-2.989590167999267578e-01,5.385274887084960938e-01,-8.585023880004882812e-02,-5.717258453369140625e-01,-2.297675609588623047e-01,4.015295505523681641e-01,-4.124782085418701172e-01,2.048387527465820312e-01,5.366892814636230469e-01
9.934744834899902344e-01,5.407376289367675781e-01,-7.957363128662109375e-02,-4.004571437835693359e-01,-9.106016159057617188e-02,1.215775012969970703e-01,-2.541220188140869141e-01,-1.441707611083984375e-01,1.032807826995849609e-01,3.962604999542236328e-01,-3.364219665527343750e-01,4.508383274078369141e-01
-1.786503791809082031e-01,9.860174655914306641e-01,-3.082203865051269531e-01,-9.487714767456054688e-01,3.393890857696533203e-01,7.507965564727783203e-01,7.013368606567382812e-02,3.855698108673095703e-01,-5.394363403320312500e-01,6.564521789550781250e-01,-4.568958282470703125e-02,2.565736770629882812e-01
1.696324348449707031e-01,-3.057901859283447266e-01,6.389851570129394531e-01,1.461782455444335938e-01,2.956399917602539062e-01,-2.548124790191650391e-01,4.592397212982177734e-01,-6.385633945465087891e-01,-8.228142261505126953e-01,-1.611886024475097656e-01,-2.537281513214111328e-01,3.470561504364013672e-01
2.011351585388183594e-01,-7.131059169769287109e-01,7.608962059020996094e-02,3.149213790893554688e-01,-6.694114208221435547e-01,-7.691192626953125000e-01,4.958908557891845703e-01,-7.399930953979492188e-01,3.765661716461181641e-01,9.927926063537597656e-01,8.947954177856445312e-01,3.668015003204345703e-01
-3.823900222778320312e-02,3.928382396697998047e-01,-2.492673397064208984e-01,4.874393939971923828e-01,3.110134601593017578e-01,-4.032924175262451172e-01,4.468264579772949219e-01,-2.687990665435791016e-01,7.113406658172607422e-01,8.180725574493408203e-01,-1.410655975341796875e-01,3.582108020782470703e-01
5.298340320587158203e-01,-4.277923107147216797e-01,2.491748332977294922e-01,-2.518606185913085938e-02,-9.998459815979003906e-01,-7.518908977508544922e-01,8.490021228790283203e-01,-9.996666908264160156e-01,7.240183353424072266e-01,-8.589034080505371094e-01,-6.280879974365234375e-01,-5.985243320465087891e-01
7.344279289245605469e-01,-1.468701362609863281e-01,4.704039096832275391e-01,-4.820997714996337891e-01,-9.600021839141845703e-01,-3.933048248291015625e-01,7.541093826293945312e-01,-9.147126674652099609e-01,7.867107391357421875e-01,2.450706958770751953e-01,-5.357308387756347656e-01,6.222112178802490234e-01
-2.494094371795654297e-01,-6.447694301605224609e-01,-9.231908321380615234e-01,5.969867706298828125e-01,7.773749828338623047e-01,-8.873682022094726562e-01,9.303853511810302734e-01,7.416603565216064453e-01,-4.241166114807128906e-01,4.300854206085205078e-01,-6.177744865417480469e-01,-1.955235004425048828e-01
-9.895493984222412109e-01,9.070329666137695312e-01,-6.930117607116699219e-01,1.025013923645019531e-01,-7.580199241638183594e-01,-5.910348892211914062e-02,-6.958518028259277344e-01,-9.532668590545654297e-01,4.991056919097900391e-01,-3.179831504821777344e-01,4.161541461944580078e-01,-8.753056526184082031e-01
6.592047214508056641e-01,1.355147361755371094e-01,-9.982960224151611328e-01,9.913721084594726562e-01,3.286528587341308594e-01,-1.449081897735595703e-01,1.697402000427246094e-01,-2.274329662322998047e-01,-6.062877178192138672e-01,9.291303157806396484e-01,1.285536289215087891e-01,5.918271541595458984e-01
4.610767364501953125e-01,3.869025707244873047e-01,1.334297657012939453e-01,-4.211030006408691406e-01,5.570642948150634766e-01,-3.216009140014648438e-01,5.721492767333984375e-01,6.563320159912109375e-01,-9.001934528350830078e-01,-2.259585857391357422e-01,-4.208648204803466797e-01,4.872417449951171875e-01
3.285367488861083984e-01,3.140516281127929688e-01,-2.069070339202880859e-01,-9.691143035888671875e-01,-3.934447765350341797e-01,-3.037936687469482422e-01,-8.177082538604736328e-01,3.955459594726562500e-02,1.042728424072265625e-01,4.724807739257812500e-01,-5.889942646026611328e-01,7.992095947265625000e-01
4.215407371520996094e-02,9.571361541748046875e-01,5.002961158752441406e-01,-6.610188484191894531e-01,-9.561336040496826172e-01,-2.674353122711181641e-01,3.229656219482421875e-01,-6.173872947692871094e-01,-2.762162685394287109e-01,-9.151480197906494141e-01,-7.987358570098876953e-01,1.575903892517089844e-01
-8.757460117340087891e-01,-4.678688049316406250e-01,1.950912475585937500e-01,-8.484930992126464844e-01,9.886105060577392578e-01,-8.083503246307373047e-01,9.014918804168701172e-01,2.879078388214111328e-01,9.190263748168945312e-01,-3.064026832580566406e-01,-5.131907463073730469e-01,8.568239212036132812e-02
4.027597904205322266e-01,-9.579944610595703125e-02,9.983565807342529297e-01,-7.512354850769042969e-01,2.626967430114746094e-01,-4.049246311187744141e-01,9.939291477203369141e-01,-1.057736873626708984e-01,2.678534984588623047e-01,-3.900527954101562500e-03,2.846195697784423828e-01,2.576475143432617188e-01
-2.456014156341552734e-01,-4.713313579559326172e-01,8.048088550567626953e-01,9.792459011077880859e-01,-4.652762413024902344e-02,2.422254085540771484e-01,-2.331485748291015625e-01,-7.249033451080322266e-01,5.637800693511962891e-01,-8.253860473632812500e-01,2.182013988494873047e-01,-4.201462268829345703e-01
-9.218549728393554688e-01,6.057221889495849609e-01,1.746790409088134766e-01,-3.844416141510009766e-01,-3.492200374603271484e-01,-2.626419067382812500e-01,3.589053153991699219e-01,9.504683017730712891e-01,-1.309363842010498047e-01,1.209700107574462891e-01,7.289266586303710938e-02,-1.626255512237548828e-01
1.184160709381103516e-01,-7.142353057861328125e-01,5.782535076141357422e-01,7.321889400482177734e-01,4.763650894165039062e-01,7.358145713806152344e-02,1.115715503692626953e-01,-7.292263507843017578e-01,-8.591489791870117188e-01,-6.827354431152343750e-01,5.171711444854736328e-01,-7.665326595306396484e-01
-8.957700729370117188e-01,6.263251304626464844e-01,9.402089118957519531e-01,-1.735286712646484375e-01,4.008071422576904297e-01,-1.529994010925292969e-01,-9.932222366333007812e-01,8.420014381408691406e-01,5.982043743133544922e-01,-8.323836326599121094e-02,8.365216255187988281e-01,-1.628394126892089844e-01
-6.078441143035888672e-01,6.280703544616699219e-01,4.043066501617431641e-01,-2.441678047180175781e-01,1.169934272766113281e-01,-8.498089313507080078e-01,-5.199658870697021484e-01,-4.955034255981445312e-01,8.011410236358642578e-01,3.325467109680175781e-01,-8.720071315765380859e-01,2.609891891479492188e-01
1.216189861297607422e-01,5.495212078094482422e-01,-4.946219921112060547e-01,6.605672836303710938e-01,7.464122772216796875e-01,2.449047565460205078e-01,7.725980281829833984e-01,-4.290306568145751953e-01,1.012537479400634766e-01,-6.952817440032958984e-01,2.586479187011718750e-01,4.055359363555908203e-01
-4.460039138793945312e-01,-2.690651416778564453e-01,1.799316406250000000e-01,-1.780247688293457031e-01,-2.923703193664550781e-02,9.098529815673828125e-03,-8.748478889465332031e-01,-2.175328731536865234e-01,3.870913982391357422e-01,-6.409573554992675781e-02,3.661489486694335938e-01,-3.397598266601562500e-01
8.825523853302001953e-01,-6.406047344207763672e-01,8.266277313232421875e-01,4.123857021331787109e-01,-7.219293117523193359e-01,-2.840092182159423828e-01,-3.815536499023437500e-01,-5.090875625610351562e-01,6.399812698364257812e-01,-4.548141956329345703e-01,2.420153617858886719e-01,4.464936256408691406e-02
4.345049858093261719e-01,-8.517179489135742188e-01,3.928558826446533203e-01,8.689026832580566406e-01,-2.920398712158203125e-01,-8.747055530548095703e-01,2.923250198364257812e-03,-5.742983818054199219e-01,-4.142990112304687500e-01,-1.639015674591064453e-01,-8.455538749694824219e-02,2.316799163818359375e-01
5.649218559265136719e-01,8.508992195129394531e-02,9.264609813690185547e-01,-5.882508754730224609e-01,-8.151240348815917969e-01,-9.541344642639160156e-01,-3.214366436004638672e-01,2.552917003631591797e-01,5.806255340576171875e-01,2.453045845031738281e-01,8.257639408111572266e-01,-3.821938037872314453e-01
3.962268829345703125e-01,-3.677501678466796875e-01,8.004546165466308594e-01,-3.626201152801513672e-01,3.605353832244873047e-01,-7.977333068847656250e-01,5.279564857482910156e-01,-4.653532505035400391e-01,-1.512458324432373047e-01,-7.163650989532470703e-01,3.899452686309814453e-01,-7.312228679656982422e-01
1.789262294769287109e-01,5.843114852905273438e-02,6.878707408905029297e-01,4.939548969268798828e-01,8.117375373840332031e-01,-9.906928539276123047e-01,8.527503013610839844e-01,-3.557498455047607422e-01,1.139588356018066406e-01,1.144890785217285156e-01,5.440943241119384766e-01,5.451555252075195312e-01
6.472682952880859375e-01,-4.106330871582031250e-02,8.997406959533691406e-01,4.923975467681884766e-01,7.688670158386230469e-01,-8.757448196411132812e-01,-4.913408756256103516e-01,-4.869916439056396484e-01,-2.970154285430908203e-01,-2.747974395751953125e-01,-9.481270313262939453e-01,-9.048814773559570312e-01
1.899812221527099609e-01,-2.889204025268554688e-02,9.860200881958007812e-01,3.941557407379150391e-01,-8.561074733734130859e-01,7.839877605438232422e-01,-6.370320320129394531e-01,-9.965617656707763672e-01,9.679238796234130859e-01,4.327690601348876953e-01,4.128677845001220703e-01,-3.667728900909423828e-01
1.114678382873535156e-02,-2.371618747711181641e-01,-5.979511737823486328e-01,7.376122474670410156e-02,3.771295547485351562e-01,-7.440137863159179688e-02,-3.404209613800048828e-01,-2.571656703948974609e-01,8.351819515228271484e-01,6.609766483306884766e-01,6.652300357818603516e-01,-2.518606185913085938e-02
8.695631027221679688e-01,-8.925368785858154297e-01,3.476693630218505859e-01,-7.367823123931884766e-01,1.180338859558105469e-02,9.488854408264160156e-01,-6.745474338531494141e-01,-8.693873882293701172e-01,-1.201436519622802734e-01,9.629242420196533203e-01,4.955723285675048828e-01,5.864510536193847656e-01
6.869256496429443359e-01,8.315875530242919922e-01,3.605887889862060547e-01,-2.190740108489990234e-01,3.206565380096435547e-01,5.292549133300781250e-01,2.210991382598876953e-01,6.234238147735595703e-01,-6.606149673461914062e-01,-1.435420513153076172e-01,-8.629128932952880859e-01,6.086921691894531250e-02
8.302354812622070312e-01,8.663637638092041016e-01,9.926571846008300781e-01,-3.916006088256835938e-01,8.504188060760498047e-01,-5.656266212463378906e-02,2.236995697021484375e-01,-9.993298053741455078e-01,9.204711914062500000e-01,9.521663188934326172e-01,8.664352893829345703e-01,8.982651233673095703e-01
3.633627891540527344e-01,7.405829429626464844e-02,-9.196825027465820312e-01,2.577099800109863281e-01,-3.812046051025390625e-01,-9.529955387115478516e-01,-1.464352607727050781e-01,-3.884787559509277344e-01,-6.266355514526367188e-03,-3.299844264984130859e-01,1.745045185089111328e-01,4.656915664672851562e-01
-9.348020553588867188e-01,2.274963855743408203e-01,3.668262958526611328e-01,6.357510089874267578e-01,-4.458553791046142578e-01,7.248973846435546875e-01,-5.779595375061035156e-01,2.594134807586669922e-01,-9.304940700531005859e-01,-1.799216270446777344e-01,8.310911655426025391e-01,6.950030326843261719e-01
-7.155895233154296875e-03,1.741433143615722656e-02,4.730720520019531250e-01,-9.858329296112060547e-01,7.671043872833251953e-01,-2.297735214233398438e-02,-5.590441226959228516e-01,-1.288478374481201172e-01,-1.039342880249023438e-01,1.557826995849609375e-03,8.004333972930908203e-01,1.686861515045166016e-01
-3.245902061462402344e-02,-7.782900333404541016e-01,-8.441519737243652344e-01,-9.328308105468750000e-01,-8.028388023376464844e-02,7.072544097900390625e-01,5.935778617858886719e-01,-1.098053455352783203e-01,-4.277002811431884766e-01,-8.038725852966308594e-01,-6.925013065338134766e-01,-3.070592880249023438e-03
1.233720779418945312e-01,-3.706865310668945312e-01,6.331527233123779297e-01,-2.577493190765380859e-01,-1.536836624145507812e-01,2.832515239715576172e-01,4.324581623077392578e-01,-1.414227485656738281e-02,-8.866336345672607422e-01,9.326267242431640625e-01,-6.221814155578613281e-01,-3.497600555419921875e-03
7.914216518402099609e-01,5.884757041931152344e-01,-2.049221992492675781e-01,-3.441421985626220703e-01,-4.134163856506347656e-01,9.218368530273437500e-01,2.549746036529541016e-01,-2.326059341430664062e-02,-7.330060005187988281e-01,-4.830541610717773438e-01,2.888891696929931641e-01,4.028494358062744141e-01
5.896062850952148438e-01,-1.556873321533203125e-01,-2.133381366729736328e-01,8.854248523712158203e-01,7.965996265411376953e-01,-1.060018539428710938e-01,8.100440502166748047e-01,-8.291699886322021484e-01,-8.349363803863525391e-01,-1.529519557952880859e-01,-7.573983669281005859e-01,-7.158656120300292969e-01
4.271054267883300781e-01,-3.049719333648681641e-01,9.456391334533691406e-01,5.604104995727539062e-01,-5.227158069610595703e-01,-4.889924526214599609e-01,9.096875190734863281e-01,9.594573974609375000e-01,8.807525634765625000e-01,4.661457538604736328e-01,-6.896462440490722656e-01,-9.747619628906250000e-01
-9.324200153350830078e-01,-6.849231719970703125e-01,-7.753612995147705078e-01,-1.177837848663330078e-01,-8.628654479980468750e-02,8.008894920349121094e-01,3.383100032806396484e-01,-1.504716873168945312e-01,2.078707218170166016e-01,-3.291130065917968750e-01,9.452562332153320312e-01,2.102327346801757812e-01
4.420075416564941406e-01,7.324466705322265625e-01,2.860252857208251953e-01,4.167933464050292969e-01,7.430748939514160156e-01,6.418282985687255859e-01,-2.733621597290039062e-01,-1.092808246612548828e-01,-7.650556564331054688e-01,-3.990926742553710938e-01,4.334058761596679688e-01,-4.465684890747070312e-01
-5.199975967407226562e-01,5.589959621429443359e-01,2.008740901947021484e-01,6.548163890838623047e-01,-2.385187149047851562e-01,9.511454105377197266e-01,-6.197998523712158203e-01,-6.923842430114746094e-01,8.075652122497558594e-01,-1.948332786560058594e-01,-4.491488933563232422e-01,7.622990608215332031e-01
-4.135940074920654297e-01,-2.379615306854248047e-01,4.911243915557861328e-01,-7.628977298736572266e-01,-3.391115665435791016e-01,5.471308231353759766e-01,-1.479494571685791016e-01,4.796042442321777344e-01,1.210303306579589844e-01,1.350502967834472656e-01,7.792327404022216797e-01,-7.842133045196533203e-01
-8.302686214447021484e-01,9.828236103057861328e-01,-6.531822681427001953e-01,-8.702044486999511719e-01,-2.116146087646484375e-01,-6.544685363769531250e-02,5.919346809387207031e-01,-3.279538154602050781e-01,-9.019520282745361328e-01,6.536977291107177734e-01,4.832911491394042969e-02,6.155061721801757812e-02
-2.065234184265136719e-01,-6.568653583526611328e-01,9.170062541961669922e-01,1.496064662933349609e-01,8.673050403594970703e-01,8.625838756561279297e-01,-8.994565010070800781e-01,3.360476493835449219e-01,-9.548189640045166016e-01,4.210734367370605469e-02,4.248387813568115234e-01,7.285792827606201172e-01
1.900889873504638672e-01,-7.462143898010253906e-02,-6.042988300323486328e-01,-6.901204586029052734e-01,-5.597400665283203125e-01,-5.217020511627197266e-01,-8.165621757507324219e-01,4.996597766876220703e-01,-7.330434322357177734e-01,4.166436195373535156e-01,1.041841506958007812e-01,-1.440432071685791016e-01
-2.246530055999755859e-01,4.408962726593017578e-01,1.762003898620605469e-01,5.516610145568847656e-01,-6.626079082489013672e-01,-6.820158958435058594e-01,3.787682056427001953e-01,7.912147045135498047e-01,-5.847601890563964844e-01,-2.978100776672363281e-01,-6.525826454162597656e-01,6.480879783630371094e-01
-9.921939373016357422e-01,2.623891830444335938e-01,9.149925708770751953e-01,-6.473784446716308594e-01,-9.338161945343017578e-01,5.337500572204589844e-01,-3.752503395080566406e-01,-1.385421752929687500e-01,-9.821002483367919922e-01,4.610073566436767578e-01,5.872440338134765625e-02,2.818644046783447266e-01
9.083335399627685547e-01,-9.273586273193359375e-01,-1.319084167480468750e-01,-3.991775512695312500e-01,6.417942047119140625e-02,-1.373968124389648438e-01,-3.146357536315917969e-01,3.437893390655517578e-01,-8.670396804809570312e-01,-9.263317584991455078e-01,9.445886611938476562e-01,-1.985323429107666016e-01
-7.677981853485107422e-01,-2.388825416564941406e-01,-5.514953136444091797e-01,5.948941707611083984e-01,-6.581735610961914062e-02,9.427900314331054688e-01,9.682245254516601562e-01,1.003313064575195312e-01,-4.997932910919189453e-01,7.103996276855468750e-01,-2.712934017181396484e-01,-3.534767627716064453e-01
-7.386631965637207031e-01,-5.517125129699707031e-02,5.635685920715332031e-01,4.518713951110839844e-01,-9.840540885925292969e-01,-4.824876785278320312e-01,-4.116535186767578125e-03,-8.118319511413574219e-02,-1.847696304321289062e-01,-2.211086750030517578e-01,-7.164444923400878906e-01,-3.883314132690429688e-02
6.941742897033691406e-01,2.045660018920898438e-01,-4.819185733795166016e-01,8.672153949737548828e-01,-6.541948318481445312e-01,-1.789071559906005859e-01,-8.873233795166015625e-01,-7.654428482055664062e-01,-4.403226375579833984e-01,9.092497825622558594e-01,-6.728117465972900391e-01,-8.428177833557128906e-01
8.194143772125244141e-01,4.592199325561523438e-01,-4.121987819671630859e-01,9.385378360748291016e-01,8.058667182922363281e-02,-6.002268791198730469e-01,1.184260845184326172e-01,8.220839500427246094e-02,-5.130589008331298828e-01,8.360750675201416016e-01,-6.800005435943603516e-01,6.124017238616943359e-01
-1.608943939208984375e-02,1.608052253723144531e-01,5.080409049987792969e-01,-9.603111743927001953e-01,-9.239501953125000000e-01,7.767751216888427734e-01,3.436708450317382812e-02,-2.446739673614501953e-01,3.701307773590087891e-01,8.542537689208984375e-03,5.388405323028564453e-01,7.053172588348388672e-01
-7.842009067535400391e-01,-8.769469261169433594e-01,-6.731522083282470703e-01,-8.598825931549072266e-01,5.427627563476562500e-01,3.312203884124755859e-01,-2.296047210693359375e-01,4.682023525238037109e-01,3.705971240997314453e-01,5.289456844329833984e-01,-7.032148838043212891e-01,-9.995646476745605469e-01
-7.243010997772216797e-01,9.686965942382812500e-01,-8.411912918090820312e-01,9.834070205688476562e-01,5.771002769470214844e-01,-6.024403572082519531e-01,7.133812904357910156e-01,-3.401489257812500000e-01,3.903679847717285156e-01,5.320143699645996094e-01,-3.210885524749755859e-01,4.628870487213134766e-01
-3.230304718017578125e-01,3.127508163452148438e-01,-2.585117816925048828e-01,9.950275421142578125e-01,-2.464675903320312500e-02,-7.772140502929687500e-01,-6.766510009765625000e-01,3.000588417053222656e-01,1.319601535797119141e-01,-3.285727500915527344e-01,-1.290717124938964844e-01,7.775077819824218750e-01
-7.207279205322265625e-01,9.675977230072021484e-01,-8.955559730529785156e-01,-1.275351047515869141e-01,2.607152462005615234e-01,1.103789806365966797e-01,-1.500988006591796875e-01,8.270039558410644531e-01,7.638571262359619141e-01,-3.829002380371093750e-03,-5.483524799346923828e-01,5.764999389648437500e-01
2.855889797210693359e-01,-2.266879081726074219e-01,-1.058828830718994141e-01,-2.702014446258544922e-01,-7.558889389038085938e-01,-2.081940174102783203e-01,3.190121650695800781e-01,6.158664226531982422e-01,6.163334846496582031e-02,-9.917874336242675781e-01,-4.239995479583740234e-01,5.684206485748291016e-01
-4.964072704315185547e-01,3.667044639587402344e-01,7.967507839202880859e-01,9.333276748657226562e-02,-1.338675022125244141e-01,9.486789703369140625e-01,1.836974620819091797e-01,1.339428424835205078e-01,-5.779953002929687500e-01,-1.288619041442871094e-01,1.655364036560058594e-02,8.425235748291015625e-02
4.442055225372314453e-01,1.847033500671386719e-01,-1.933677196502685547e-01,4.253602027893066406e-01,4.621891975402832031e-01,-3.543806076049804688e-02,-2.120900154113769531e-01,6.467967033386230469e-01,-4.464287757873535156e-01,-1.651644706726074219e-02,5.315232276916503906e-02,9.920310974121093750e-01
9.801597595214843750e-01,-2.932131290435791016e-01,-4.165716171264648438e-01,-9.549815654754638672e-01,2.758631706237792969e-01,-4.250972270965576172e-01,-1.870648860931396484e-01,-3.370108604431152344e-01,1.948540210723876953e-01,2.980961799621582031e-01,-3.153810501098632812e-01,-5.186231136322021484e-01
1.688816547393798828e-01,-8.719410896301269531e-01,-7.288262844085693359e-01,-2.152893543243408203e-01,-9.505810737609863281e-01,-6.008310317993164062e-01,4.377615451812744141e-01,-7.150506973266601562e-02,3.712561130523681641e-01,-2.705194950103759766e-01,-2.802493572235107422e-01,-9.465718269348144531e-01
6.009030342102050781e-01,1.726167201995849609e-01,-2.286660671234130859e-01,-2.308695316314697266e-01,5.022883415222167969e-02,-3.133106231689453125e-02,-2.942042350769042969e-01,3.624057769775390625e-02,2.897553443908691406e-01,-1.057848930358886719e-01,-1.878724098205566406e-01,-2.762539386749267578e-01
7.057096958160400391e-01,7.385272979736328125e-01,6.744935512542724609e-01,2.374658584594726562e-01,-1.672124862670898438e-02,8.212616443634033203e-01,-8.596322536468505859e-01,-7.847561836242675781e-01,2.802443504333496094e-02,-1.050593852996826172e-01,3.329014778137207031e-01,-1.825690269470214844e-01
9.371368885040283203e-01,-5.654511451721191406e-01,2.784430980682373047e-01,-4.079670906066894531e-01,2.246379852294921875e-02,-8.876342773437500000e-01,2.432570457458496094e-01,5.730030536651611328e-01,-3.475666046142578125e-02,-8.410096168518066406e-02,3.937602043151855469e-02,-9.834878444671630859e-01
7.907698154449462891e-01,-4.088869094848632812e-01,6.730437278747558594e-01,2.108972072601318359e-01,4.722664356231689453e-01,-6.491785049438476562e-01,-2.013139724731445312e-01,-9.330096244812011719e-01,-8.596277236938476562e-01,-7.019007205963134766e-01,8.435142040252685547e-01,6.143054962158203125e-01
-7.347743511199951172e-01,-7.895472049713134766e-01,6.529548168182373047e-01,2.770409584045410156e-01,2.489440441131591797e-01,-5.450196266174316406e-01,4.599816799163818359e-01,9.885849952697753906e-01,-1.704380512237548828e-01,4.580552577972412109e-01,-4.389686584472656250e-01,-3.887290954589843750e-01
-6.128799915313720703e-01,5.495922565460205078e-01,3.055543899536132812e-01,-2.348291873931884766e-01,-7.791221141815185547e-01,-7.109560966491699219e-01,-2.789659500122070312e-01,8.489999771118164062e-01,3.506925106048583984e-01,-6.769442558288574219e-01,-8.676815032958984375e-02,-6.311819553375244141e-01
3.831391334533691406e-01,-9.680240154266357422e-01,-4.850530624389648438e-01,-9.203803539276123047e-01,5.928492546081542969e-02,8.337066173553466797e-01,3.577084541320800781e-01,-6.818699836730957031e-02,-3.953986167907714844e-01,-2.813916206359863281e-01,6.592218875885009766e-01,-3.017957210540771484e-01
-8.262872695922851562e-02,-2.550075054168701172e-01,-6.214475631713867188e-01,7.438516616821289062e-02,1.775944232940673828e-01,6.674525737762451172e-01,7.866308689117431641e-01,7.286713123321533203e-01,2.251172065734863281e-02,4.269864559173583984e-01,-3.346614837646484375e-01,-8.732342720031738281e-02
7.806441783905029297e-01,-2.102952003479003906e-01,-1.738018989562988281e-01,6.942224502563476562e-02,-5.313785076141357422e-01,-3.578798770904541016e-01,-9.882709980010986328e-01,-1.858363151550292969e-01,-4.262602329254150391e-01,9.749779701232910156e-01,-5.748560428619384766e-01,-2.428076267242431641e-01
-9.198441505432128906e-01,-9.006953239440917969e-01,-8.108386993408203125e-01,7.503564357757568359e-01,-1.158001422882080078e-01,-5.282917022705078125e-01,-4.678246974945068359e-01,-3.135318756103515625e-01,-3.872497081756591797e-01,7.069151401519775391e-01,-9.297592639923095703e-01,-8.431682586669921875e-01
-4.034228324890136719e-01,3.755426406860351562e-02,-8.161752223968505859e-01,-7.518754005432128906e-01,8.483195304870605469e-01,-6.774489879608154297e-01,-1.890735626220703125e-01,-5.686829090118408203e-01,-2.509829998016357422e-01,-6.154370307922363281e-01,1.699485778808593750e-01,3.808295726776123047e-01
1.753623485565185547e-01,-7.601728439331054688e-01,6.516847610473632812e-01,2.177140712738037109e-01,-8.331511020660400391e-01,-3.187935352325439453e-01,-7.480001449584960938e-02,-8.526005744934082031e-01,5.528173446655273438e-01,-4.170155525207519531e-01,-9.484333992004394531e-01,-2.867057323455810547e-01
-3.441586494445800781e-01,-6.855375766754150391e-01,-9.821217060089111328e-01,5.026369094848632812e-01,-1.499729156494140625e-01,-2.252788543701171875e-01,-2.081432342529296875e-01,-5.332095623016357422e-01,-4.504380226135253906e-01,-3.964462280273437500e-01,-6.572339534759521484e-01,4.382491111755371094e-01
-7.479276657104492188e-01,3.504495620727539062e-01,-9.710137844085693359e-01,-7.052309513092041016e-01,-1.618611812591552734e-01,7.258846759796142578e-01,8.962032794952392578e-01,-4.588129520416259766e-01,-6.206898689270019531e-01,7.664952278137207031e-01,-5.758368968963623047e-01,2.067160606384277344e-02
-5.704944133758544922e-01,4.770545959472656250e-01,3.838515281677246094e-01,4.211161136627197266e-01,9.840185642242431641e-01,-3.296294212341308594e-01,-6.394655704498291016e-01,-1.846957206726074219e-02,-2.067663669586181641e-01,-2.371861934661865234e-01,5.799727439880371094e-01,4.388618469238281250e-02
2.635581493377685547e-01,-2.045550346374511719e-01,-5.841076374053955078e-01,6.890010833740234375e-01,7.111494541168212891e-01,-8.653471469879150391e-01,-3.956840038299560547e-01,6.430246829986572266e-01,-9.393184185028076172e-01,-8.457982540130615234e-01,-9.312357902526855469e-01,6.468634605407714844e-01
-8.181393146514892578e-01,-5.444157123565673828e-01,2.141618728637695312e-02,-2.858765125274658203e-01,1.025743484497070312e-01,9.235072135925292969e-01,-5.541257858276367188e-01,9.153976440429687500e-01,-9.359006881713867188e-01,7.497835159301757812e-01,-1.994566917419433594e-01,2.154905796051025391e-01
7.979538440704345703e-01,6.882891654968261719e-01,6.878266334533691406e-01,1.062226295471191406e-01,1.026375293731689453e-01,-9.744215011596679688e-01,-6.790597438812255859e-01,8.730700016021728516e-01,2.595217227935791016e-01,-1.404361724853515625e-01,-4.482760429382324219e-01,8.405911922454833984e-01
-1.764261722564697266e-01,-6.450986862182617188e-01,1.567490100860595703e-01,7.853674888610839844e-02,-2.077713012695312500e-01,-1.541633605957031250e-01,8.741965293884277344e-01,7.350370883941650391e-01,-3.996145725250244141e-01,-8.021123409271240234e-01,1.150977611541748047e-01,-1.361112594604492188e-01
-6.898860931396484375e-01,2.825975418090820312e-02,-9.249036312103271484e-01,-6.299567222595214844e-01,5.813741683959960938e-02,-6.056799888610839844e-01,5.895776748657226562e-01,-1.323652267456054688e-01,-2.248382568359375000e-02,-7.039437294006347656e-01,8.454930782318115234e-01,9.187562465667724609e-01
3.339936733245849609e-01,7.766435146331787109e-01,-4.923634529113769531e-01,-2.653498649597167969e-01,2.392516136169433594e-01,-2.232935428619384766e-01,6.224102973937988281e-01,-1.991209983825683594e-01,8.460185527801513672e-01,3.329753875732421875e-03,6.845865249633789062e-01,-3.913278579711914062e-01
-4.697451591491699219e-01,7.975599765777587891e-01,-2.896604537963867188e-01,8.891005516052246094e-01,-7.063081264495849609e-01,-7.525701522827148438e-01,1.486835479736328125e-01,6.086101531982421875e-01,-6.444008350372314453e-01,-5.495190620422363281e-01,9.229292869567871094e-01,2.687251567840576172e-01
-4.307126998901367188e-01,1.797182559967041016e-01,6.628680229187011719e-02,9.006800651550292969e-01,4.972226619720458984e-01,3.190679550170898438e-01,6.379127502441406250e-01,7.022285461425781250e-02,-4.033586978912353516e-01,-6.911268234252929688e-01,-9.297339916229248047e-01,-5.106942653656005859e-01
